Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
6-Dec-21,EQ,"1,169.90","1,172.65","1,134.85","1,171.40","1,137.80","1,136.55","1,146.37","1,377.75",850,"24,93,755","2,85,87,57,331.00","1,07,240"
7-Dec-21,EQ,"1,150.00","1,155.00","1,131.40","1,136.55","1,148.10","1,149.65","1,145.55","1,377.75",850,"22,99,958","2,63,47,24,153.60","80,940"
8-Dec-21,EQ,"1,157.40","1,181.60","1,157.05","1,149.65","1,170.05","1,171.60","1,173.09","1,377.75",850,"25,25,711","2,96,28,81,207.20","87,948"
9-Dec-21,EQ,"1,179.80","1,179.80","1,155.00","1,171.60","1,168.00","1,168.55","1,164.84","1,377.75",850,"17,34,844","2,02,08,07,372.70","69,721"
10-Dec-21,EQ,"1,155.20","1,167.00","1,155.20","1,168.55","1,161.00","1,162.20","1,160.64","1,377.75",850,"9,57,733","1,11,15,86,754.55","39,617"
13-Dec-21,EQ,"1,166.00","1,173.45","1,153.25","1,162.20","1,159.30","1,159.10","1,163.71","1,377.75",850,"22,25,682","2,59,00,52,041.80","63,854"
14-Dec-21,EQ,"1,156.00","1,165.90","1,145.50","1,159.10","1,161.60","1,162.35","1,160.17","1,377.75",850,"19,72,685","2,28,86,40,906.15","89,671"
15-Dec-21,EQ,"1,158.25","1,161.95","1,142.30","1,162.35","1,146.90","1,148.90","1,148.82","1,377.75",850,"16,04,301","1,84,30,50,867.25","66,975"
16-Dec-21,EQ,"1,156.00","1,167.90","1,149.55","1,148.90","1,161.80","1,159.75","1,158.07","1,377.75",850,"21,21,810","2,45,72,09,441.80","93,551"
17-Dec-21,EQ,"1,172.00","1,182.90","1,165.00","1,159.75","1,170.00","1,171.40","1,174.47","1,377.75",850,"63,73,455","7,48,54,41,960.95","2,00,853"
20-Dec-21,EQ,"1,160.00","1,172.35","1,145.50","1,171.40","1,160.00","1,159.90","1,156.48","1,377.75",850,"30,91,768","3,57,55,62,245.25","1,11,409"
21-Dec-21,EQ,"1,168.90","1,214.95","1,165.05","1,159.90","1,210.00","1,205.00","1,201.33","1,377.75",850,"62,17,986","7,46,98,44,223.35","1,75,877"
22-Dec-21,EQ,"1,218.00","1,226.00","1,210.10","1,205.00","1,222.60","1,222.80","1,218.10","1,377.75",850,"38,09,814","4,64,07,40,336.75","1,30,597"
23-Dec-21,EQ,"1,229.90","1,230.70","1,215.60","1,222.80","1,226.50","1,227.45","1,225.49","1,377.75",850,"28,14,281","3,44,88,85,287.90","1,02,711"
24-Dec-21,EQ,"1,262.15","1,283.80","1,246.15","1,227.45","1,262.60","1,265.20","1,267.39","1,377.75",850,"1,59,52,929","20,21,86,51,707.90","2,31,975"
27-Dec-21,EQ,"1,268.00","1,277.00","1,254.05","1,265.20","1,267.50","1,267.20","1,265.86","1,377.75",891,"33,72,907","4,26,96,18,338.30","1,07,525"
28-Dec-21,EQ,"1,270.00","1,289.00","1,270.00","1,267.20","1,280.00","1,283.90","1,283.42","1,377.75",891,"34,46,067","4,42,27,37,066.90","1,32,069"
29-Dec-21,EQ,"1,283.00","1,299.00","1,277.10","1,283.90","1,291.50","1,291.90","1,291.30","1,377.75",891,"22,54,162","2,91,08,04,070.60","67,484"
30-Dec-21,EQ,"1,291.90","1,326.45","1,282.70","1,291.90","1,317.00","1,317.05","1,313.44","1,377.75",891,"45,18,139","5,93,43,07,349.70","1,32,717"
3-Jan-22,EQ,"1,316.35","1,339.90","1,314.10","1,319.10","1,324.00","1,326.15","1,328.98","1,377.75",891,"26,61,272","3,53,67,84,044.25","1,08,928"
4-Jan-22,EQ,"1,329.50","1,336.70","1,307.25","1,326.15","1,335.50","1,333.45","1,324.18","1,377.75",891,"33,67,100","4,45,86,36,097.10","1,15,098"
5-Jan-22,EQ,"1,329.00","1,330.00","1,302.00","1,333.45","1,311.35","1,310.75","1,310.08","1,377.75",891,"35,10,253","4,59,87,10,306.10","1,50,826"
6-Jan-22,EQ,"1,290.00","1,297.80","1,277.00","1,310.75","1,286.90","1,284.90","1,284.53","1,377.75",891,"44,09,632","5,66,42,90,563.50","1,26,001"
7-Jan-22,EQ,"1,297.55","1,298.50","1,282.20","1,284.90","1,289.00","1,290.55","1,290.34","1,377.75",891,"38,98,684","5,03,06,14,404.50","1,10,043"
10-Jan-22,EQ,"1,304.85","1,304.85","1,280.00","1,290.55","1,290.00","1,288.10","1,289.91","1,377.75",891,"25,29,949","3,26,34,15,640.10","87,323"
11-Jan-22,EQ,"1,288.65","1,348.00","1,280.00","1,288.10","1,346.00","1,343.65","1,330.01","1,377.75",891,"67,72,189","9,00,70,51,760.90","2,23,289"
12-Jan-22,EQ,"1,354.00","1,357.10","1,331.40","1,343.65","1,348.45","1,352.15","1,347.69","1,377.75",891,"31,62,044","4,26,14,41,300.45","1,33,426"
13-Jan-22,EQ,"1,340.00","1,359.40","1,321.15","1,352.15","1,327.00","1,334.25","1,341.95","1,377.75",891,"45,98,005","6,17,02,88,792.45","1,90,827"
14-Jan-22,EQ,"1,320.00","1,342.95","1,293.00","1,334.25","1,330.00","1,337.20","1,317.46","1,377.75",891,"56,36,243","7,42,55,47,840.10","1,75,711"
17-Jan-22,EQ,"1,273.00","1,273.00","1,243.40","1,337.20","1,260.55","1,258.75","1,260.40","1,377.75",891,"1,19,73,283","15,09,11,16,271.70","4,54,426"
18-Jan-22,EQ,"1,269.95","1,269.95","1,217.00","1,258.75","1,220.10","1,219.75","1,238.78","1,377.75",891,"77,99,487","9,66,18,74,151.85","3,12,619"
19-Jan-22,EQ,"1,220.00","1,220.50","1,191.00","1,219.75","1,201.75","1,199.20","1,200.23","1,377.75",891,"84,64,215","10,15,89,71,743.65","2,82,454"
20-Jan-22,EQ,"1,200.00","1,201.40","1,170.00","1,199.20","1,175.00","1,175.35","1,179.30","1,377.75",891,"61,72,404","7,27,91,22,049.80","2,54,903"
21-Jan-22,EQ,"1,175.35","1,179.85","1,155.00","1,175.35","1,169.00","1,167.95","1,167.54","1,377.75",891,"55,14,748","6,43,87,05,407.80","1,93,527"
24-Jan-22,EQ,"1,162.50","1,164.50","1,111.00","1,167.95","1,122.80","1,124.90","1,134.94","1,377.75",891,"58,78,438","6,67,17,00,359.95","2,47,857"
25-Jan-22,EQ,"1,115.00","1,139.65","1,088.40","1,124.90","1,124.00","1,123.70","1,122.20","1,377.75",891,"47,25,254","5,30,26,97,120.40","2,11,750"
27-Jan-22,EQ,"1,115.00","1,115.95","1,070.20","1,123.70","1,079.55","1,077.75","1,083.76","1,377.75",891,"83,04,735","9,00,03,75,381.85","3,11,621"
28-Jan-22,EQ,"1,079.00","1,102.20","1,077.25","1,077.75","1,080.90","1,080.45","1,090.26","1,377.75",891,"76,54,724","8,34,56,74,347.05","3,33,051"
31-Jan-22,EQ,"1,100.65","1,113.95","1,092.85","1,080.45","1,099.70","1,099.40","1,101.30","1,377.75",891,"75,72,995","8,34,01,15,747.60","1,66,985"
1-Feb-22,EQ,"1,116.70","1,136.50","1,101.25","1,099.40","1,134.80","1,132.80","1,119.90","1,377.75",891,"67,83,774","7,59,71,49,269.15","1,46,913"
2-Feb-22,EQ,"1,142.90","1,173.85","1,133.30","1,132.80","1,172.50","1,170.95","1,161.55","1,377.75",891,"69,82,539","8,11,05,64,261.65","1,48,087"
3-Feb-22,EQ,"1,162.00","1,170.85","1,151.00","1,170.95","1,158.05","1,156.75","1,163.30","1,377.75",891,"41,69,794","4,85,07,38,858.35","94,552"
4-Feb-22,EQ,"1,160.00","1,167.10","1,137.35","1,156.75","1,163.50","1,163.80","1,159.13","1,377.75",891,"36,25,482","4,20,24,10,186.95","1,08,136"
7-Feb-22,EQ,"1,157.00","1,171.35","1,146.00","1,163.80","1,158.95","1,157.35","1,158.49","1,377.75",891,"38,24,483","4,43,06,29,495.05","1,02,739"
8-Feb-22,EQ,"1,158.95","1,169.85","1,148.55","1,157.35","1,161.90","1,161.95","1,159.92","1,377.75",891,"32,67,641","3,79,01,88,536.05","98,059"
9-Feb-22,EQ,"1,172.00","1,189.00","1,166.00","1,161.95","1,179.00","1,180.90","1,183.92","1,377.75",891,"37,72,972","4,46,68,82,845.35","1,11,046"
10-Feb-22,EQ,"1,184.95","1,191.90","1,174.10","1,180.90","1,190.15","1,190.35","1,184.45","1,377.75",891,"20,53,245","2,43,19,72,917.35","1,06,669"
11-Feb-22,EQ,"1,179.00","1,179.00","1,158.05","1,190.35","1,161.95","1,163.70","1,165.77","1,377.75",891,"39,12,397","4,56,09,51,120.00","1,08,734"
14-Feb-22,EQ,"1,135.35","1,164.35","1,133.60","1,163.70","1,141.05","1,146.45","1,151.96","1,377.75",891,"32,43,813","3,73,67,52,790.50","86,827"
15-Feb-22,EQ,"1,153.50","1,174.00","1,148.10","1,146.45","1,173.00","1,168.55","1,163.24","1,377.75",891,"30,00,492","3,49,02,95,462.80","1,24,581"
16-Feb-22,EQ,"1,178.00","1,182.65","1,160.00","1,168.55","1,164.80","1,167.80","1,170.98","1,377.75",891,"18,85,868","2,20,83,19,006.40","80,567"
17-Feb-22,EQ,"1,174.00","1,174.00","1,160.00","1,167.80","1,161.90","1,163.05","1,166.30","1,377.75",891,"16,44,055","1,91,74,55,288.80","52,253"
18-Feb-22,EQ,"1,152.85","1,170.10","1,150.10","1,163.05","1,165.60","1,165.00","1,160.52","1,377.75",891,"21,66,690","2,51,44,78,357.90","58,646"
21-Feb-22,EQ,"1,153.10","1,169.50","1,150.20","1,165.00","1,164.00","1,164.75","1,160.94","1,377.75",891,"17,06,058","1,98,06,33,912.15","48,258"
22-Feb-22,EQ,"1,132.00","1,154.15","1,132.00","1,164.75","1,152.90","1,149.55","1,146.92","1,377.75",891,"32,54,855","3,73,30,68,563.10","1,17,879"
23-Feb-22,EQ,"1,156.00","1,159.00","1,148.05","1,149.55","1,151.00","1,153.00","1,153.42","1,377.75",891,"19,37,649","2,23,49,26,126.25","59,302"
24-Feb-22,EQ,"1,106.00","1,134.95","1,092.00","1,153.00","1,099.00","1,098.55","1,106.09","1,377.75",891,"54,69,084","6,04,92,93,188.90","1,76,157"
25-Feb-22,EQ,"1,115.60","1,141.00","1,115.00","1,098.55","1,131.35","1,129.70","1,132.07","1,377.75",891,"32,13,276","3,63,76,43,643.70","1,21,008"
28-Feb-22,EQ,"1,119.60","1,133.30","1,107.00","1,129.70","1,126.00","1,126.95","1,124.15","1,377.75",891,"45,71,884","5,13,95,05,921.60","1,32,686"
2-Mar-22,EQ,"1,124.65","1,124.65","1,109.00","1,126.95","1,114.00","1,115.55","1,114.89","1,377.75",891,"38,67,328","4,31,16,35,432.35","1,47,696"
3-Mar-22,EQ,"1,125.00","1,152.00","1,120.50","1,115.55","1,137.15","1,139.70","1,141.11","1,377.75",891,"39,69,380","4,52,95,17,582.00","1,14,308"
4-Mar-22,EQ,"1,128.00","1,154.85","1,122.65","1,139.70","1,139.95","1,138.45","1,141.58","1,377.75",891,"35,22,375","4,02,10,74,439.90","1,52,935"
7-Mar-22,EQ,"1,111.00","1,161.40","1,110.50","1,138.45","1,153.75","1,154.20","1,143.22","1,377.75",891,"52,49,845","6,00,17,32,268.25","2,07,700"
8-Mar-22,EQ,"1,156.00","1,179.60","1,155.00","1,154.20","1,172.95","1,175.30","1,170.63","1,377.75",891,"38,05,165","4,45,44,23,680.60","1,86,833"
9-Mar-22,EQ,"1,180.00","1,195.00","1,161.10","1,175.30","1,179.95","1,182.70","1,187.04","1,377.75",891,"37,81,326","4,48,85,77,495.40","1,50,570"
10-Mar-22,EQ,"1,198.20","1,198.20","1,175.00","1,182.70","1,190.90","1,192.15","1,186.24","1,377.75",891,"38,34,327","4,54,84,41,978.00","1,74,344"
11-Mar-22,EQ,"1,180.00","1,207.15","1,176.30","1,192.15","1,193.95","1,193.45","1,194.47","1,377.75",891,"27,70,879","3,30,97,30,336.05","1,06,304"
14-Mar-22,EQ,"1,193.45","1,214.80","1,177.65","1,193.45","1,207.50","1,202.85","1,200.58","1,377.75",891,"57,40,660","6,89,21,21,741.60","1,80,125"
15-Mar-22,EQ,"1,207.00","1,214.30","1,168.10","1,202.85","1,179.40","1,176.85","1,188.64","1,377.75",891,"30,03,066","3,56,95,70,380.85","1,35,033"
16-Mar-22,EQ,"1,190.15","1,202.95","1,185.00","1,176.85","1,197.00","1,199.50","1,192.73","1,377.75",891,"18,94,018","2,25,90,58,308.80","86,173"
17-Mar-22,EQ,"1,215.00","1,215.00","1,190.80","1,199.50","1,194.50","1,196.90","1,197.56","1,377.75",891,"69,87,787","8,36,83,24,122.30","1,54,666"
21-Mar-22,EQ,"1,199.90","1,209.90","1,165.10","1,196.90","1,167.00","1,168.05","1,184.45","1,377.75",891,"40,46,440","4,79,28,24,708.90","1,17,759"
22-Mar-22,EQ,"1,170.00","1,181.75","1,162.30","1,168.05","1,180.00","1,176.40","1,173.35","1,377.75",891,"45,16,870","5,29,98,75,376.10","97,208"
23-Mar-22,EQ,"1,190.00","1,190.85","1,170.00","1,176.40","1,179.50","1,180.70","1,181.77","1,377.75",891,"23,38,886","2,76,40,30,874.60","90,625"
24-Mar-22,EQ,"1,169.00","1,194.00","1,169.00","1,180.70","1,191.90","1,192.10","1,185.76","1,377.75",891,"23,51,703","2,78,85,47,931.75","72,402"
25-Mar-22,EQ,"1,199.00","1,199.00","1,175.40","1,192.10","1,184.00","1,179.35","1,185.74","1,377.75",891,"24,89,854","2,95,23,17,174.90","80,994"
28-Mar-22,EQ,"1,184.90","1,187.60","1,158.20","1,179.35","1,163.00","1,163.95","1,165.10","1,377.75",891,"34,06,258","3,96,86,29,732.85","1,14,018"
29-Mar-22,EQ,"1,167.00","1,175.00","1,163.65","1,163.95","1,169.10","1,167.70","1,168.94","1,377.75",891,"24,43,230","2,85,59,91,651.10","81,545"
30-Mar-22,EQ,"1,177.35","1,181.95","1,162.10","1,167.70","1,164.25","1,165.20","1,172.10","1,377.75",891,"30,73,672","3,60,26,43,919.85","87,726"
31-Mar-22,EQ,"1,174.80","1,174.80","1,161.00","1,165.20","1,163.00","1,163.75","1,165.74","1,377.75",891,"30,06,639","3,50,49,46,171.20","78,084"
1-Apr-22,EQ,"1,161.00","1,174.00","1,152.05","1,163.75","1,173.20","1,169.65","1,163.84","1,377.75",891,"24,79,745","2,88,60,36,219.55","90,890"
4-Apr-22,EQ,"1,173.20","1,188.95","1,168.00","1,169.65","1,187.00","1,187.05","1,178.86","1,377.75",891,"22,82,137","2,69,03,16,420.35","91,235"
5-Apr-22,EQ,"1,190.00","1,203.00","1,184.10","1,187.05","1,194.90","1,195.45","1,196.58","1,377.75",891,"26,34,464","3,15,23,51,353.60","1,10,920"
6-Apr-22,EQ,"1,190.00","1,194.90","1,167.50","1,195.45","1,171.90","1,170.50","1,174.73","1,377.75",891,"28,38,968","3,33,50,18,699.05","1,06,160"
7-Apr-22,EQ,"1,165.60","1,180.75","1,163.00","1,170.50","1,174.65","1,173.30","1,173.29","1,377.75",891,"33,91,918","3,97,96,99,620.00","1,06,479"
8-Apr-22,EQ,"1,179.00","1,180.00","1,162.55","1,173.30","1,166.35","1,165.35","1,170.39","1,377.75",891,"26,56,091","3,10,86,74,139.95","67,268"
11-Apr-22,EQ,"1,164.00","1,164.00","1,131.75","1,165.35","1,134.50","1,133.50","1,138.92","1,377.75",891,"56,79,058","6,46,80,14,720.65","2,51,238"
12-Apr-22,EQ,"1,129.80","1,141.70","1,119.55","1,133.50","1,131.50","1,131.15","1,133.98","1,377.75",891,"29,06,617","3,29,60,34,820.45","1,11,379"
13-Apr-22,EQ,"1,135.00","1,143.10","1,123.00","1,131.15","1,127.00","1,125.10","1,132.33","1,377.75",891,"19,71,580","2,23,24,73,060.55","79,409"
18-Apr-22,EQ,"1,110.00","1,112.75","1,084.60","1,125.10","1,105.00","1,101.75","1,098.11","1,377.75",891,"43,91,701","4,82,25,71,835.35","1,92,011"
19-Apr-22,EQ,"1,115.90","1,115.95","1,058.75","1,101.75","1,067.00","1,070.25","1,090.34","1,377.75",891,"34,22,431","3,73,16,17,278.80","1,42,595"
20-Apr-22,EQ,"1,075.00","1,094.80","1,064.70","1,070.25","1,090.00","1,089.40","1,081.25","1,377.75",891,"25,73,318","2,78,23,89,121.85","86,606"
21-Apr-22,EQ,"1,095.00","1,105.05","1,081.10","1,089.40","1,102.30","1,099.20","1,094.44","1,377.75",891,"25,47,848","2,78,84,68,358.65","89,134"
22-Apr-22,EQ,"1,086.60","1,134.95","1,081.10","1,099.20","1,102.50","1,102.05","1,113.66","1,377.75",891,"95,67,571","10,65,50,40,152.60","2,36,066"
25-Apr-22,EQ,"1,096.90","1,098.00","1,077.30","1,102.05","1,092.00","1,089.85","1,089.22","1,377.75",891,"35,65,801","3,88,39,34,617.50","1,29,018"
26-Apr-22,EQ,"1,104.00","1,107.00","1,085.05","1,089.85","1,095.00","1,094.30","1,097.25","1,377.75",891,"32,13,714","3,52,62,60,606.60","1,11,425"
27-Apr-22,EQ,"1,087.00","1,099.90","1,074.60","1,094.30","1,099.00","1,095.60","1,084.88","1,377.75",891,"32,88,792","3,56,79,39,652.90","1,47,267"
28-Apr-22,EQ,"1,092.00","1,102.30","1,073.30","1,095.60","1,092.00","1,092.50","1,086.95","1,377.75",891,"52,02,061","5,65,44,04,663.00","1,29,605"
29-Apr-22,EQ,"1,094.00","1,100.50","1,074.35","1,092.50","1,085.80","1,079.25","1,088.78","1,377.75",891,"29,88,180","3,25,34,59,406.85","70,277"
2-May-22,EQ,"1,073.00","1,082.00","1,062.00","1,079.25","1,067.35","1,066.90","1,068.71","1,377.75",891,"25,84,604","2,76,21,79,667.35","1,19,347"
4-May-22,EQ,"1,075.90","1,076.00","1,035.80","1,066.90","1,048.00","1,044.95","1,055.35","1,377.75",891,"33,85,725","3,57,31,33,332.45","1,17,458"
5-May-22,EQ,"1,059.00","1,075.20","1,047.10","1,044.95","1,072.50","1,072.05","1,065.38","1,377.75",891,"29,82,126","3,17,70,88,068.70","1,11,945"
6-May-22,EQ,"1,049.90","1,056.65","1,028.95","1,072.05","1,052.90","1,050.20","1,045.61","1,377.75",891,"40,75,606","4,26,14,94,345.00","1,22,220"
9-May-22,EQ,"1,044.00","1,082.90","1,034.10","1,050.20","1,082.90","1,076.10","1,066.84","1,377.75",895,"42,07,192","4,48,83,96,758.35","1,37,671"
10-May-22,EQ,"1,073.00","1,085.00","1,066.60","1,076.10","1,069.00","1,072.55","1,077.02","1,377.75",895,"24,73,518","2,66,40,27,345.60","97,900"
11-May-22,EQ,"1,069.00","1,079.30","1,054.05","1,072.55","1,062.55","1,060.90","1,063.10","1,377.75",895,"28,95,668","3,07,83,80,431.15","1,11,165"
12-May-22,EQ,"1,050.10","1,070.95","1,043.75","1,060.90","1,062.00","1,059.40","1,061.79","1,377.75",895,"31,95,189","3,39,26,15,351.40","92,049"
13-May-22,EQ,"1,070.00","1,078.00","1,045.10","1,059.40","1,050.05","1,052.15","1,064.35","1,377.75",895,"24,96,626","2,65,72,83,641.35","81,165"
16-May-22,EQ,"1,054.00","1,066.95","1,040.20","1,052.15","1,045.00","1,044.55","1,048.66","1,377.75",910.1,"14,15,370","1,48,42,45,113.15","56,421"
17-May-22,EQ,"1,058.20","1,086.00","1,045.35","1,044.55","1,083.55","1,082.90","1,072.20","1,377.75",910.1,"26,20,776","2,80,99,85,250.25","90,961"
18-May-22,EQ,"1,083.55","1,097.35","1,070.80","1,082.90","1,073.00","1,073.70","1,085.73","1,377.75",910.1,"28,65,869","3,11,15,59,303.70","86,787"
19-May-22,EQ,"1,055.10","1,058.30","1,004.60","1,073.70","1,011.40","1,009.40","1,023.73","1,377.75",910.1,"47,29,354","4,84,16,04,334.10","1,66,504"
20-May-22,EQ,"1,029.00","1,034.50","1,016.80","1,009.40","1,026.55","1,028.85","1,027.27","1,377.75",910.1,"20,05,622","2,06,03,16,713.85","81,665"
23-May-22,EQ,"1,023.00","1,037.00","1,014.75","1,028.85","1,016.00","1,018.30","1,025.49","1,377.75",927.7,"22,85,466","2,34,37,22,306.20","78,917"
24-May-22,EQ,"1,022.05","1,022.40",987,"1,018.30",993,991.75,997.82,"1,377.75",927.7,"34,18,456","3,41,10,11,764.35","1,49,665"
25-May-22,EQ,992,992.8,963,991.75,974.5,974.45,973.38,"1,377.75",927.7,"39,04,551","3,80,05,95,296.70","1,14,710"
26-May-22,EQ,977,986,969.05,974.45,984,980.7,978.63,"1,377.75",927.7,"42,78,059","4,18,66,22,021.60","1,22,236"
27-May-22,EQ,989,"1,010.45",989,980.7,"1,006.50","1,003.90","1,001.60","1,377.75",927.7,"27,95,530","2,80,00,09,407.45","94,270"
30-May-22,EQ,"1,019.00","1,053.35","1,015.65","1,003.90","1,042.00","1,039.90","1,041.84","1,377.75",932.6,"35,62,969","3,71,20,32,699.75","1,02,257"
31-May-22,EQ,"1,045.00","1,045.80","1,020.45","1,039.90","1,041.25","1,040.75","1,038.05","1,377.75",932.6,"51,85,485","5,38,28,18,513.45","72,295"
1-Jun-22,EQ,"1,040.75","1,045.45","1,011.55","1,040.75","1,023.90","1,017.90","1,028.76","1,377.75",932.6,"25,54,081","2,62,75,36,506.35","1,01,665"
2-Jun-22,EQ,"1,011.40","1,048.90","1,007.30","1,017.90","1,039.00","1,039.70","1,030.21","1,377.75",932.6,"35,60,227","3,66,77,80,335.00","1,04,912"
3-Jun-22,EQ,"1,053.95","1,069.65","1,040.20","1,039.70","1,046.70","1,043.00","1,058.60","1,377.75",932.6,"35,56,955","3,76,54,02,079.70","92,391"
6-Jun-22,EQ,"1,038.00","1,047.35","1,021.15","1,043.00","1,039.50","1,037.30","1,035.29","1,377.75",937.1,"19,97,494","2,06,79,82,844.40","78,033"
7-Jun-22,EQ,"1,030.00","1,033.75","1,013.15","1,037.30","1,022.05","1,022.90","1,022.32","1,377.75",937.1,"18,39,248","1,88,02,99,819.30","52,438"
8-Jun-22,EQ,"1,023.10","1,033.80","1,016.00","1,022.90","1,030.80","1,030.20","1,027.78","1,377.75",937.1,"16,65,512","1,71,17,72,843.00","76,299"
9-Jun-22,EQ,"1,024.95","1,031.70","1,011.70","1,030.20","1,027.95","1,028.65","1,024.48","1,377.75",937.1,"16,54,005","1,69,44,93,673.35","47,138"
10-Jun-22,EQ,"1,012.00","1,023.75","1,008.20","1,028.65","1,019.90","1,015.35","1,015.34","1,377.75",937.1,"22,60,855","2,29,55,44,801.55","78,380"
13-Jun-22,EQ,996,"1,002.00",982.5,"1,015.35",995.85,991.8,991.46,"1,377.75",960.3,"17,38,804","1,72,39,46,231.55","80,834"
14-Jun-22,EQ,988,"1,000.95",978.15,991.8,995.5,996.9,993.34,"1,377.75",960.3,"24,61,791","2,44,54,00,502.15","85,586"
15-Jun-22,EQ,989,"1,007.00",988,996.9,991.35,989.9,994.74,"1,377.75",960.3,"24,08,630","2,39,59,72,458.50","67,579"
16-Jun-22,EQ,"1,007.00","1,007.00",961.65,989.9,970.15,964.95,984.23,"1,377.75",960.3,"31,98,618","3,14,81,90,647.65","1,06,996"
17-Jun-22,EQ,952.4,963.15,944.05,964.95,960.85,958.75,955.12,"1,377.75",944.05,"43,02,066","4,10,89,93,453.75","1,11,429"
20-Jun-22,EQ,965,966,952.1,958.75,962.2,960.05,959.35,"1,377.75",944.05,"13,05,407","1,25,23,46,158.60","55,205"
21-Jun-22,EQ,971.7,999.9,963.65,960.05,987,986.6,986.87,"1,377.75",944.05,"21,28,325","2,10,03,83,492.95","85,507"
22-Jun-22,EQ,977.95,979,959.15,986.6,960.05,961.3,967.52,"1,377.75",944.05,"25,75,065","2,49,14,23,641.05","1,25,916"
23-Jun-22,EQ,962.1,977.5,958.6,961.3,974.45,971.25,970.81,"1,377.75",944.05,"21,69,033","2,10,57,17,786.30","76,307"
24-Jun-22,EQ,984,984.55,960,971.25,967.85,966.7,968.41,"1,377.75",944.05,"19,22,313","1,86,15,91,700.70","54,769"
27-Jun-22,EQ,986.15,"1,006.80",984.2,966.7,992.8,992.35,997.71,"1,377.75",944.05,"36,26,024","3,61,77,08,370.55","1,02,282"
28-Jun-22,EQ,989.9,"1,007.00",983.25,992.35,"1,004.00","1,001.95",995.52,"1,377.75",944.05,"27,02,471","2,69,03,51,175.20","73,021"
29-Jun-22,EQ,985.1,"1,000.25",985,"1,001.95",985.9,987.55,991.91,"1,377.75",944.05,"31,50,015","3,12,45,28,255.45","1,19,768"
30-Jun-22,EQ,990,996.55,969.95,987.55,971.25,973.25,978.24,"1,377.75",944.05,"37,41,119","3,65,97,03,077.05","1,47,066"
1-Jul-22,EQ,964.5,981.45,964.2,973.25,979.05,975.35,971.39,"1,377.75",944.05,"28,27,579","2,74,66,91,656.20","79,046"
4-Jul-22,EQ,975.35,989.5,973.45,975.35,985,984.6,983.22,"1,377.75",944.05,"27,38,846","2,69,28,95,093.40","70,194"
5-Jul-22,EQ,987.4,"1,002.65",978.45,984.6,982.2,982.15,992.64,"1,377.75",944.05,"24,76,050","2,45,78,37,341.10","76,113"
6-Jul-22,EQ,982,999,980.05,982.15,988.25,986.6,990.49,"1,377.75",944.05,"29,98,254","2,96,97,54,923.35","91,642"
7-Jul-22,EQ,997,"1,000.90",984.95,986.6,992,989.85,992.95,"1,377.75",944.05,"29,85,141","2,96,40,85,866.55","1,13,519"
8-Jul-22,EQ,999,999,979.15,989.85,985.2,983.55,989.83,"1,377.75",944.05,"31,41,642","3,10,96,76,444.70","1,58,389"
11-Jul-22,EQ,975,979.15,940,983.55,941,943.55,950.96,"1,377.75",940,"57,87,815","5,50,39,54,219.25","2,15,958"
12-Jul-22,EQ,935,948.55,924.4,943.55,926.1,927.8,935.08,"1,377.75",924.4,"53,05,354","4,96,09,50,247.60","1,93,772"
13-Jul-22,EQ,930,936,905,927.8,918.4,917.75,914.64,"1,377.75",905,"1,28,74,342","11,77,54,20,178.75","1,99,366"
14-Jul-22,EQ,926.15,927.55,892.3,917.75,903.2,903,907.27,"1,377.75",892.3,"49,16,497","4,46,05,76,245.35","1,57,284"
15-Jul-22,EQ,896,905,877.35,903,882.9,883.15,887.14,"1,377.75",877.35,"55,91,590","4,96,04,95,949.85","2,18,256"
18-Jul-22,EQ,895,907.5,888.85,883.15,901,900.3,899.92,"1,377.75",877.35,"51,56,225","4,64,02,02,544.70","1,15,010"
19-Jul-22,EQ,890,897.5,885,900.3,889.05,889.7,890.51,"1,377.75",877.35,"46,36,293","4,12,86,46,862.70","1,26,441"
20-Jul-22,EQ,904.6,918.8,895.1,889.7,914.5,917.4,909.91,"1,377.75",877.35,"48,27,089","4,39,22,02,372.80","1,61,895"
21-Jul-22,EQ,921,926.95,913.55,917.4,924.55,924.45,922.93,"1,377.75",877.35,"34,98,709","3,22,90,56,760.95","1,21,030"
22-Jul-22,EQ,929.4,931.9,909,924.45,918.4,920.25,917.73,"1,377.75",877.35,"35,14,659","3,22,55,14,410.55","96,950"
25-Jul-22,EQ,920.25,932,914,920.25,929.95,930.65,924.91,"1,377.75",877.35,"21,20,224","1,96,10,15,672.60","62,381"
26-Jul-22,EQ,928.5,929.65,911.1,930.65,913.7,913.5,916.79,"1,377.75",877.35,"27,80,103","2,54,87,71,625.60","77,967"
27-Jul-22,EQ,912.1,929.35,911.1,913.5,928.5,928.45,923.43,"1,377.75",877.35,"17,42,497","1,60,90,65,331.45","59,339"
28-Jul-22,EQ,935.9,949,932.7,928.45,948,946.1,942.62,"1,377.75",877.35,"28,43,497","2,68,03,39,188.40","1,07,523"
29-Jul-22,EQ,957,965.7,947.15,946.1,948,948.4,955.27,"1,377.75",877.35,"36,17,725","3,45,58,97,602.35","1,09,292"
